date,bank_holiday,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,school_holiday,feature_8,feature_9,feature_10,label
2008-09-29,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,931
2008-09-30,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1045
2008-10-01,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1096
2008-10-02,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,968
2008-10-03,3,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1612
2008-10-04,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1639
2008-10-05,0,1,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,2062
2008-10-06,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1112
2008-10-07,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,905
2008-10-08,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1109
2008-10-09,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,989
2008-10-10,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,896
2008-10-11,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,930
2008-10-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1419
2008-10-13,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1025
2008-10-14,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,997
2008-10-15,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1376
2008-10-16,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1329
2008-10-17,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,977
2008-10-18,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1039
2008-10-19,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1608
2008-10-20,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1169
2008-10-21,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1525
2008-10-22,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1537
2008-10-23,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1294
2008-10-24,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1104
2008-10-25,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1213
2008-10-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1793
2008-10-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,627
2008-10-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,632
2008-10-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,621
2008-10-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,650
2008-10-31,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,637
2008-11-01,2,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1192
2008-11-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1329
2008-11-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,647
2008-11-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,486
2008-11-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,600
2008-11-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,564
2008-11-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,679
2008-11-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1173
2008-11-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1587
2008-11-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,656
2008-11-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,486
2008-11-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,583
2008-11-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,583
2008-11-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,665
2008-11-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1284
2008-11-16,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1872
2008-11-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,639
2008-11-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,491
2008-11-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,607
2008-11-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,553
2008-11-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,614
2008-11-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,602
2008-11-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1247
2008-11-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,513
2008-11-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,448
2008-11-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,506
2008-11-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,484
2008-11-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,555
2008-11-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,841
2008-11-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1076
2008-12-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,490
2008-12-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,456
2008-12-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,481
2008-12-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,507
2008-12-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,586
2008-12-06,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,753
2008-12-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,882
2008-12-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,263
2008-12-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,270
2008-12-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,285
2008-12-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,321
2008-12-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,364
2008-12-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,564
2008-12-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,947
2008-12-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,227
2008-12-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,265
2008-12-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,261
2008-12-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,255
2008-12-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,315
2008-12-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,1,498
2008-12-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1353
2008-12-22,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,788
2008-12-23,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,866
2008-12-24,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,330
2008-12-26,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,597
2008-12-27,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1008
2008-12-28,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1648
2008-12-29,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1582
2008-12-30,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1447
2008-12-31,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,395
2009-01-01,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,545
2009-01-02,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1485
2009-01-03,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1369
2009-01-04,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1045
2009-01-05,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1240
2009-01-06,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,892
2009-01-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,428
2009-01-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,516
2009-01-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,575
2009-01-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,997
2009-01-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1123
2009-01-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,539
2009-01-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,571
2009-01-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,544
2009-01-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,617
2009-01-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,719
2009-01-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1778
2009-01-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2671
2009-01-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,795
2009-01-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,712
2009-01-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,574
2009-01-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,681
2009-01-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,787
2009-01-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1707
2009-01-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2193
2009-01-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1285
2009-01-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,617
2009-01-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,583
2009-01-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,570
2009-01-30,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,800
2009-01-31,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1413
2009-02-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2085
2009-02-02,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1890
2009-02-03,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1542
2009-02-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,611
2009-02-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,598
2009-02-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,790
2009-02-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1718
2009-02-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2270
2009-02-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,697
2009-02-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,649
2009-02-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,634
2009-02-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,600
2009-02-13,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1376
2009-02-14,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1965
2009-02-15,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2507
2009-02-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,706
2009-02-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,622
2009-02-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,604
2009-02-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,609
2009-02-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,754
2009-02-21,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1497
2009-02-22,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2473
2009-02-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1338
2009-02-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,693
2009-02-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,635
2009-02-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,644
2009-02-27,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,869
2009-02-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1735
2009-03-01,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2077
2009-03-02,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,667
2009-03-03,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,618
2009-03-04,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,628
2009-03-05,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,570
2009-03-06,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,836
2009-03-07,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1742
2009-03-08,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2408
2009-03-09,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,778
2009-03-10,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,709
2009-03-11,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,623
2009-03-12,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,580
2009-03-13,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,801
2009-03-14,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1289
2009-03-15,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,2356
2009-03-16,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,657
2009-03-17,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,657
2009-03-18,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,615
2009-03-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,622
2009-03-20,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,747
2009-03-21,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1458
2009-03-22,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1988
2009-03-23,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,780
2009-03-24,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,680
2009-03-25,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,659
2009-03-26,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,636
2009-03-27,0,1,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,861
2009-03-28,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1166
2009-03-29,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1400
2009-03-30,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1024
2009-03-31,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,949
2009-04-01,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,887
2009-04-02,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,937
2009-04-03,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,810
2009-04-04,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,859
2009-04-05,0,0,0,0,4.3,7.3,2.3,4.3,0,1,0,0,0,1313
2009-04-06,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1379
2009-04-07,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1303
2009-04-08,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1437
2009-04-09,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1236
2009-04-10,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1172
2009-04-11,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1134
2009-04-12,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,585
2009-04-13,3,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1130
2009-04-14,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1393
2009-04-15,0,0,0,0,4.3,7.3,2.3,4.3,0,3,0,0,0,1499
2009-04-16,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1237
2009-04-17,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1162
2009-04-18,0,0,0,0,4.3,7.3,2.3,4.3,0,2,0,0,0,1578
2009-04-19,0,0,0,0,4.3,7.3,2.3,4.3,0,0,0,0,0,1793
2009-04-20,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,523
2009-04-21,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,342
2009-04-22,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,284
2009-04-23,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,279
2009-04-24,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,304
2009-04-25,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,290
2009-04-26,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,364
2009-04-27,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,446
2009-04-28,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,326
2009-04-29,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,322
2009-04-30,0,0,1,1,4.3,7.3,2.3,4.3,0,0,0,0,0,275
2009-05-01,3,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,264
2009-05-02,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,355
2009-05-03,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,480
2009-05-04,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,476
2009-05-05,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,243
2009-05-06,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,314
2009-05-07,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,260
2009-05-08,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,240
2009-05-09,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,297
2009-05-10,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,264
2009-05-11,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,444
2009-05-12,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,278
2009-05-13,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,290
2009-05-14,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,265
2009-05-15,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,239
2009-05-16,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,325
2009-05-17,0,0,1,1,4.6,7.6,2.6,4.6,0,0,0,0,0,510
2009-05-18,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,507
2009-05-19,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,311
2009-05-20,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,340
2009-05-21,3,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,461
2009-05-22,0,0,1,1,4.6,7.6,2.6,4.6,1,1,0,0,0,415
2009-05-23,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,436
2009-05-24,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,890
2009-05-25,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,622
2009-05-26,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,391
2009-05-27,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,300
2009-05-28,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,239
2009-05-29,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,313
2009-05-30,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,531
2009-05-31,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,828
2009-06-01,3,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,1188
2009-06-02,0,0,1,1,4.6,7.6,2.6,4.6,1,3,0,0,0,784
2009-06-03,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,260
2009-06-04,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,268
2009-06-05,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,231
2009-06-06,0,1,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,382
2009-06-07,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,468
2009-06-08,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,410
2009-06-09,0,0,1,1,4.6,7.6,2.6,4.6,1,0,0,0,0,306
2009-06-10,0,0,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,322
2009-06-11,2,0,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,478
2009-06-12,0,1,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,379
2009-06-13,0,1,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,529
2009-06-14,0,1,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,560
2009-06-15,0,0,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,435
2009-06-16,0,0,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,288
2009-06-17,0,0,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,377
2009-06-18,0,0,1,0,4.6,7.6,2.6,4.6,1,0,0,0,0,328
2009-06-19,0,0,0,0,4.6,7.6,2.6,4.6,1,0,0,0,0,285
2009-06-20,0,1,0,0,4.6,7.6,2.6,4.6,1,0,0,0,0,377
2009-06-21,0,0,0,0,4.6,7.6,2.6,4.6,1,0,0,0,0,539
2009-06-22,0,0,0,0,4.6,7.6,2.6,4.6,1,0,0,0,1,330
2009-06-23,0,0,0,0,4.6,7.6,2.6,4.6,1,0,0,0,1,496
2009-06-24,0,0,0,0,4.6,7.6,2.6,4.6,1,0,0,0,1,623
2009-06-25,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,861
2009-06-26,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,639
2009-06-27,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,687
2009-06-28,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,2146
2009-06-29,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,1546
2009-06-30,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,2221
2009-07-01,0,0,0,0,4.6,7.6,2.6,4.6,1,1,0,0,1,2280
2009-07-02,0,0,0,0,4.6,7.6,2.6,4.6,1,3,0,0,1,1954
2009-07-03,0,0,0,0,4.6,7.6,2.6,4.6,1,3,0,0,1,2701
2009-07-04,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1779
2009-07-05,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2707
2009-07-06,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1464
2009-07-07,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1376
2009-07-08,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1568
2009-07-09,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1559
2009-07-10,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1607
2009-07-11,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1684
2009-07-12,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2800
2009-07-13,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1535
2009-07-14,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1979
2009-07-15,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1997
2009-07-16,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2256
2009-07-17,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1591
2009-07-18,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1473
2009-07-19,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2581
2009-07-20,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1640
2009-07-21,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2015
2009-07-22,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2343
2009-07-23,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1926
2009-07-24,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1798
2009-07-25,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2088
2009-07-26,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2183
2009-07-27,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2318
2009-07-28,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1708
2009-07-29,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2129
2009-07-30,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1998
2009-07-31,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1566
2009-08-01,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1691
2009-08-02,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2601
2009-08-03,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,1626
2009-08-04,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,2184
2009-08-05,0,0,0,0,4.6,7.6,2.6,4.6,0,3,0,0,1,3483
2009-08-06,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,2069
2009-08-07,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,1971
2009-08-08,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,1434
2009-08-09,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,2055
2009-08-10,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,805
2009-08-11,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,980
2009-08-12,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,1171
2009-08-13,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,1,1049
2009-08-14,0,0,0,0,4.6,7.6,2.6,4.6,0,2,0,0,0,997
2009-08-15,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,0,1471
